idevent;_CarrierDelay;_WeatherDelay;_NASDelay
19946;155.0;1;40.00
19947;155.0;1;1.00
19948;371.0;2;437.00
19949;371.0;2;15.00
19950;406.0;2;4.00
19951;241.0;1;6.00
19952;241.0;1;3.00
19953;241.0;1;2.00
19954;554.0;3;19.00
19955;155.0;1;226.00
19956;155.0;1;59.00
19957;155.0;1;9.00
19958;257.0;2;641.00
19959;365.0;2;229.00
19960;413.0;2;110.00
19961;413.0;2;10.00
19962;413.0;2;14.00
19963;473.0;2;2.00
19964;473.0;2;18.00
19965;155.0;1;380.00
19966;155.0;1;256.00
19967;177.0;1;104.00
19968;177.0;1;58.00
19969;530.0;3;19.00
19970;530.0;3;118.00
19971;241.0;1;27.00
19972;241.0;1;105.00
19973;364.0;2;166.00
19974;576.0;3;61.00
19975;576.0;3;12.00
19976;576.0;3;1.00
19977;118.0;1;78.00
19978;118.0;1;15.00
19979;75.0;1;
19980;75.0;1;0.00
19981;75.0;1;61.00
19982;75.0;1;3.00
19983;75.0;1;23.00
19984;75.0;1;1.00
19985;75.0;1;2.00
19986;84.0;1;10.00
19987;84.0;1;1.00
19988;84.0;1;13.00
19989;311.0;2;15.00
19990;311.0;2;18.00
19991;118.0;1;126.00
19992;118.0;1;5.00
19993;140.0;1;6.00
19994;140.0;1;356.00
19995;140.0;1;61.00
19996;245.0;1;14.00
19997;311.0;2;97.00
19998;311.0;2;171.00
19999;107.0;1;
20000;107.0;1;0.00
20001;107.0;1;71.00
20002;107.0;1;7.00
20003;107.0;1;24.00
20004;83.0;1;4.00
20005;83.0;1;7.00
20006;83.0;1;368.00
20007;212.0;1;203.00
20008;212.0;1;93.00
20009;212.0;1;133.00
20010;526.0;3;97.00
20011;526.0;3;5.00
20012;212.0;1;8.00
20013;175.0;1;59.00
20014;203.0;1;24.00
20015;203.0;1;88.00
20016;203.0;1;7.00
20017;203.0;1;56.00
20018;203.0;1;171.00
20019;83.0;1;48.00
20020;83.0;1;15.00
20021;83.0;1;65.00
20022;212.0;1;47.00
20023;212.0;1;15.00
20024;654.0;3;
20025;520.0;3;
20026;520.0;3;5.00
20027;520.0;3;0.00
20028;520.0;3;4.00
20029;520.0;3;39.00
20030;520.0;3;86.00
20031;343.0;2;69.00
20032;289.0;2;51.00
20033;289.0;2;17.00
20034;153.0;1;56.00
20035;413.0;2;69.00
20036;241.0;1;39.00
20037;175.0;1;119.00
20038;198.0;1;179.00
20039;198.0;1;7.00
20040;282.0;2;21.00
20041;282.0;2;2.00
20042;282.0;2;6.00
20043;526.0;3;17.00
20044;526.0;3;16.00
20045;526.0;3;13.00
20046;526.0;3;1.00
20047;690.0;3;54.00
20048;690.0;3;63.00
20049;88.0;1;6.00
20050;88.0;1;5.00
20051;88.0;1;17.00
20052;364.0;2;86.00
20053;364.0;2;0.00
20054;343.0;2;37.00
20055;343.0;2;38.00
20056;343.0;2;5.00
20057;343.0;2;70.00
20058;88.0;1;107.00
20059;364.0;2;18.00
20060;198.0;1;4.00
20061;198.0;1;6.00
20062;530.0;3;469.00
20063;245.0;1;179.00
20064;245.0;1;7.00
20065;245.0;1;5.00
20066;155.0;1;15.00
20067;155.0;1;11.00
20068;155.0;1;14.00
20069;245.0;1;25.00
20070;119.0;1;80.00
20071;245.0;1;1.00
20072;130.0;1;24.00
20073;130.0;1;20.00
20074;394.0;2;4.00
20075;394.0;2;18.00
20076;257.0;2;201.00
20077;257.0;2;43.00
20078;257.0;2;34.00
20079;257.0;2;112.00
20080;460.0;2;35.00
20081;245.0;1;321.00
20082;413.0;2;50.00
20083;413.0;2;470.00
20084;413.0;2;4.00
20085;413.0;2;130.00
20086;343.0;2;141.00
20087;642.0;3;1.00
20088;642.0;3;33.00
20089;88.0;1;41.00
20090;88.0;1;20.00
20091;88.0;1;8.00
20092;281.0;2;27.00
20093;281.0;2;70.00
20094;155.0;1;36.00
20095;153.0;1;101.00
20096;153.0;1;20.00
20097;153.0;1;8.00
20098;99.0;1;293.00
20099;84.0;1;30.00
20100;523.0;3;5.00
20101;107.0;1;48.00
20102;413.0;2;96.00
20103;413.0;2;12.00
20104;413.0;2;19.00
20105;413.0;2;15.00
20106;413.0;2;26.00
20107;245.0;1;18.00
20108;245.0;1;15.00
20109;654.0;3;63.00
20110;654.0;3;255.00
20111;175.0;1;235.00
20112;175.0;1;354.00
20113;281.0;2;58.00
20114;335.0;2;1301.00
20115;723.0;3;274.00
20116;723.0;3;8.00
20117;723.0;3;9.00
20118;723.0;3;11.00
20119;723.0;3;10.00
20120;723.0;3;27.00
20121;212.0;1;14.00
20122;240.0;1;10.00
20123;241.0;1;1.00
20124;241.0;1;77.00
20125;241.0;1;58.00
20126;241.0;1;22.00
20127;241.0;1;31.00
20128;241.0;1;230.00
20129;241.0;1;18.00
20130;241.0;1;13.00
20131;241.0;1;21.00
20132;241.0;1;9.00
20133;241.0;1;73.00
20134;241.0;1;57.00
20135;460.0;2;9.00
20136;88.0;1;187.00
20137;88.0;1;33.00
20138;388.0;2;110.00
20139;388.0;2;0.00
20140;388.0;2;4.00
20141;388.0;2;
20142;388.0;2;11.00
20143;388.0;2;3.00
20144;388.0;2;2.00
20145;388.0;2;7.00
20146;140.0;1;7.00
20147;140.0;1;5.00
20148;140.0;1;102.00
20149;140.0;1;3.00
20150;403.0;2;46.00
20151;416.0;2;612.00
20152;460.0;2;376.00
20153;460.0;2;370.00
20154;493.0;2;94.00
20155;2554.0;11;103.00
20156;253.0;2;0.00
20157;2496.0;10;0.00
20158;2496.0;10;92.00
20159;2554.0;11;
20160;2434.0;10;
20161;2378.0;10;12.00
20162;2446.0;10;
20163;2422.0;10;
20164;160.0;1;
20165;183.0;1;
20166;31.0;1;
20167;82.0;1;
20168;183.0;1;0.00
20169;1448.0;6;13.00
20170;2677.0;11;108.00
20171;253.0;2;
20172;1533.0;7;
20173;2677.0;11;
20174;1542.0;7;
20175;2345.0;10;
20176;548.0;3;
20177;548.0;3;0.00
20178;605.0;3;32.00
20179;2565.0;11;
20180;2345.0;10;0.00
20181;1533.0;7;13.00
20182;954.0;4;172.00
20183;1874.0;8;
20184;1978.0;8;
20185;1694.0;7;
20186;2182.0;9;
20187;2149.0;9;
20188;1774.0;8;
20189;834.0;4;37.00
20190;978.0;4;0.00
20191;978.0;4;
20192;933.0;4;7.00
20193;2520.0;11;
20194;2398.0;10;0.00
20195;2338.0;10;
20196;2534.0;11;
20197;2496.0;10;
20198;2398.0;10;
20199;2086.0;9;0.00
20200;2354.0;10;
20201;2350.0;10;
20202;2335.0;10;
20203;2425.0;10;
20204;2623.0;11;
20205;1927.0;8;
20206;2640.0;11;
20207;2688.0;11;
20208;2562.0;11;
20209;2701.0;11;
20210;2631.0;11;
20211;2777.0;11;
20212;2603.0;11;0.00
20213;2874.0;11;
20214;2631.0;11;0.00
20215;2640.0;11;0.00
20216;2777.0;11;32.00
20217;2603.0;11;
20218;2677.0;11;35.00
20219;2677.0;11;17.00
20220;2677.0;11;486.00
20221;2442.0;10;
20222;1399.0;6;36.00
20223;1399.0;6;
20224;2306.0;10;
20225;2588.0;11;
20226;1180.0;5;
20227;2288.0;10;
20228;2607.0;11;
20229;1715.0;7;
20230;1715.0;7;0.00
20231;679.0;3;41.00
20232;859.0;4;23.00
20233;1399.0;6;0.00
20234;2704.0;11;
20235;1519.0;7;
20236;1533.0;7;0.00
20237;1978.0;8;87.00
20238;2554.0;11;3.00
20239;31.0;1;0.00
20240;82.0;1;0.00
20241;1448.0;6;11.00
20242;2565.0;11;0.00
20243;1866.0;8;
20244;1965.0;8;0.00
20245;1965.0;8;
20246;978.0;4;30.00
20247;867.0;4;195.00
20248;2520.0;11;0.00
20249;2415.0;10;
20250;2086.0;9;
20251;2777.0;11;0.00
20252;2701.0;11;0.00
20253;2797.0;11;0.00
20254;2797.0;11;
20255;954.0;4;35.00
20256;2677.0;11;0.00
20257;2016.0;9;
20258;1770.0;8;68.00
20259;2607.0;11;0.00
20260;1846.0;8;7.00
20261;2554.0;11;7.00
20262;1721.0;7;17.00
20263;95.0;1;50.00
20264;82.0;1;2.00
20265;680.0;3;10.00
20266;571.0;3;8.00
20267;987.0;4;55.00
20268;1448.0;6;28.00
20269;679.0;3;19.00
20270;2552.0;11;
20271;2304.0;10;
20272;2552.0;11;0.00
20273;817.0;4;0.00
20274;696.0;3;7.00
20275;2446.0;10;0.00
20276;978.0;4;41.00
20277;2422.0;10;69.00
20278;2534.0;11;0.00
20279;1927.0;8;0.00
20280;2688.0;11;0.00
20281;978.0;4;356.00
20282;605.0;3;6.00
20283;2874.0;11;18.00
20284;2614.0;11;3.00
20285;2614.0;11;39.00
20286;1180.0;5;0.00
20287;1399.0;6;30.00
20288;763.0;4;120.00
20289;763.0;4;99.00
20290;987.0;4;28.00
20291;1978.0;8;0.00
20292;2554.0;11;24.00
20293;2496.0;10;69.00
20294;2434.0;10;0.00
20295;626.0;3;148.00
20296;2422.0;10;0.00
20297;160.0;1;0.00
20298;160.0;1;6.00
20299;1448.0;6;40.00
20300;1448.0;6;21.00
20301;1448.0;6;57.00
20302;1448.0;6;33.00
20303;261.0;2;10.00
20304;2552.0;11;24.00
20305;2554.0;11;27.00
20306;1448.0;6;20.00
20307;696.0;3;18.00
20308;954.0;4;16.00
20309;2520.0;11;21.00
20310;954.0;4;30.00
20311;2335.0;10;30.00
20312;2623.0;11;0.00
20313;2623.0;11;142.00
20314;2777.0;11;78.00
20315;956.0;4;36.00
20316;1107.0;5;91.00
20317;2016.0;9;0.00
20318;2442.0;10;95.00
20319;2442.0;10;0.00
20320;1399.0;6;8.00
20321;2588.0;11;0.00
20322;605.0;3;23.00
20323;224.0;1;187.00
20324;2704.0;11;0.00
20325;1519.0;7;0.00
20326;978.0;4;51.00
20327;954.0;4;5.00
20328;569.0;3;52.00
20329;2586.0;11;23.00
20330;1721.0;7;22.00
20331;1721.0;7;9.00
20332;680.0;3;70.00
20333;909.0;4;93.00
20334;198.0;1;70.00
20335;160.0;1;11.00
20336;1448.0;6;42.00
20337;2677.0;11;22.00
20338;1542.0;7;0.00
20339;909.0;4;34.00
20340;2345.0;10;1.00
20341;1242.0;5;123.00
20342;2422.0;10;59.00
20343;1874.0;8;0.00
20344;978.0;4;28.00
20345;1739.0;7;1.00
20346;1660.0;7;41.00
20347;2874.0;11;6.00
20348;2701.0;11;70.00
20349;2614.0;11;17.00
20350;2335.0;10;6.00
20351;1050.0;5;163.00
20352;129.0;1;32.00
20353;1050.0;5;36.00
20354;867.0;4;4.00
20355;954.0;4;11.00
20356;1533.0;7;23.00
20357;2554.0;11;55.00
20358;954.0;4;109.00
20359;198.0;1;18.00
20360;909.0;4;42.00
20361;2422.0;10;20.00
20362;679.0;3;3.00
20363;1448.0;6;6.00
20364;2304.0;10;0.00
20365;689.0;3;6.00
20366;2446.0;10;19.00
20367;1965.0;8;23.00
20368;1660.0;7;106.00
20369;2541.0;11;108.00
20370;605.0;3;18.00
20371;2677.0;11;16.00
20372;2586.0;11;33.00
20373;954.0;4;12.00
20374;129.0;1;9.00
20375;1024.0;5;195.00
20376;605.0;3;81.00
20377;1107.0;5;4.00
20378;1715.0;7;16.00
20379;859.0;4;12.00
20380;763.0;4;77.00
20381;978.0;4;9.00
20382;978.0;4;50.00
20383;954.0;4;1.00
20384;1024.0;5;70.00
20385;2496.0;10;8.00
20386;2554.0;11;21.00
20387;1721.0;7;34.00
20388;859.0;4;21.00
20389;569.0;3;70.00
20390;213.0;1;43.00
20391;909.0;4;88.00
20392;680.0;3;30.00
20393;95.0;1;17.00
20394;696.0;3;4.00
20395;1448.0;6;7.00
20396;129.0;1;11.00
20397;679.0;3;70.00
20398;1448.0;6;15.00
20399;679.0;3;4.00
20400;414.0;2;580.00
20401;2565.0;11;65.00
20402;834.0;4;179.00
20403;834.0;4;40.00
20404;1866.0;8;9.00
20405;834.0;4;38.00
20406;834.0;4;62.00
20407;1774.0;8;15.00
20408;1368.0;6;44.00
20409;1660.0;7;154.00
20410;1721.0;7;26.00
20411;2640.0;11;43.00
20412;2640.0;11;519.00
20413;1721.0;7;28.00
20414;1399.0;6;11.00
20415;1770.0;8;19.00
20416;605.0;3;128.00
20417;129.0;1;38.00
20418;1715.0;7;29.00
20419;1715.0;7;56.00
20420;569.0;3;30.00
20421;1399.0;6;16.00
20422;954.0;4;75.00
20423;123.0;1;3.00
20424;31.0;1;5.00
20425;183.0;1;2.00
20426;2345.0;10;182.00
20427;414.0;2;46.00
20428;817.0;4;13.00
20429;550.0;3;58.00
20430;1694.0;7;41.00
20431;859.0;4;86.00
20432;2603.0;11;9.00
20433;2874.0;11;0.00
20434;2640.0;11;10.00
20435;2874.0;11;31.00
20436;2688.0;11;20.00
20437;2677.0;11;14.00
20438;2562.0;11;0.00
20439;2688.0;11;34.00
20440;2717.0;11;19.00
20441;1050.0;5;204.00
20442;253.0;2;28.00
20443;253.0;2;9.00
20444;763.0;4;35.00
20445;696.0;3;61.00
20446;1107.0;5;33.00
20447;2554.0;11;18.00
20448;129.0;1;64.00
20449;571.0;3;68.00
20450;160.0;1;18.00
20451;680.0;3;134.00
20452;571.0;3;101.00
20453;987.0;4;20.00
20454;1448.0;6;253.00
20455;1533.0;7;9.00
20456;1542.0;7;10.00
20457;539.0;3;370.00
20458;2717.0;11;0.00
20459;548.0;3;20.00
20460;414.0;2;92.00
20461;1774.0;8;244.00
20462;1866.0;8;0.00
20463;954.0;4;18.00
20464;1774.0;8;0.00
20465;867.0;4;14.00
20466;2398.0;10;20.00
20467;859.0;4;20.00
20468;2677.0;11;12.00
20469;2614.0;11;91.00
20470;859.0;4;83.00
20471;2554.0;11;0.00
20472;160.0;1;67.00
20473;1448.0;6;14.00
20474;1448.0;6;26.00
20475;1448.0;6;85.00
20476;1533.0;7;8.00
20477;183.0;1;16.00
20478;2717.0;11;20.00
20479;2446.0;10;120.00
20480;550.0;3;24.00
20481;954.0;4;20.00
20482;933.0;4;29.00
20483;867.0;4;15.00
20484;2354.0;10;0.00
20485;2425.0;10;0.00
20486;543.0;3;60.00
20487;605.0;3;9.00
20488;2874.0;11;106.00
20489;2556.0;11;30.00
20490;956.0;4;14.00
20491;1770.0;8;80.00
20492;2288.0;10;0.00
20493;1770.0;8;79.00
20494;1050.0;5;61.00
20495;605.0;3;39.00
20496;605.0;3;4.00
20497;937.0;4;28.00
20498;679.0;3;107.00
20499;2329.0;10;33.00
20500;2554.0;11;14.00
20501;2422.0;10;19.00
20502;680.0;3;117.00
20503;160.0;1;26.00
20504;2343.0;10;6.00
20505;1448.0;6;16.00
20506;1448.0;6;55.00
20507;1542.0;7;73.00
20508;1448.0;6;17.00
20509;679.0;3;26.00
20510;605.0;3;51.00
20511;1242.0;5;36.00
20512;873.0;4;10.00
20513;873.0;4;23.00
20514;954.0;4;21.00
20515;1965.0;8;17.00
20516;261.0;2;33.00
20517;2422.0;10;78.00
20518;954.0;4;52.00
20519;2354.0;10;15.00
20520;2640.0;11;19.00
20521;2640.0;11;61.00
20522;2797.0;11;10.00
20523;2688.0;11;10.00
20524;2677.0;11;48.00
20525;1107.0;5;3.00
20526;2640.0;11;3.00
20527;2306.0;10;32.00
20528;1770.0;8;10.00
20529;867.0;4;189.00
20530;679.0;3;35.00
20531;680.0;3;6.00
20532;838.0;4;70.00
20533;1448.0;6;278.00
20534;1670.0;7;41.00
20535;2552.0;11;14.00
20536;414.0;2;48.00
20537;1489.0;6;69.00
20538;1660.0;7;25.00
20539;1721.0;7;38.00
20540;933.0;4;61.00
20541;2086.0;9;6.00
20542;679.0;3;101.00
20543;1399.0;6;305.00
20544;2306.0;10;74.00
20545;954.0;4;65.00
20546;859.0;4;43.00
20547;978.0;4;163.00
20548;2704.0;11;39.00
20549;2086.0;9;20.00
20550;2496.0;10;26.00
20551;2554.0;11;22.00
20552;95.0;1;28.00
20553;987.0;4;22.00
20554;1448.0;6;77.00
20555;1542.0;7;58.00
20556;414.0;2;49.00
20557;1119.0;5;95.00
20558;337.0;2;63.00
20559;1242.0;5;152.00
20560;1533.0;7;14.00
20561;550.0;3;109.00
20562;954.0;4;55.00
20563;1965.0;8;121.00
20564;978.0;4;90.00
20565;933.0;4;155.00
20566;956.0;4;101.00
20567;867.0;4;13.00
20568;2422.0;10;30.00
20569;1739.0;7;49.00
20570;2415.0;10;18.00
20571;2182.0;9;0.00
20572;2534.0;11;18.00
20573;2623.0;11;18.00
20574;2640.0;11;53.00
20575;2797.0;11;15.00
20576;2640.0;11;7.00
20577;2677.0;11;8.00
20578;956.0;4;21.00
20579;1399.0;6;82.00
20580;2306.0;10;0.00
20581;1050.0;5;10.00
20582;1050.0;5;16.00
20583;2607.0;11;9.00
20584;1715.0;7;5.00
20585;987.0;4;15.00
20586;1448.0;6;8.00
20587;1448.0;6;43.00
20588;679.0;3;137.00
20589;1448.0;6;12.00
20590;2554.0;11;52.00
20591;2565.0;11;25.00
20592;1119.0;5;15.00
20593;1694.0;7;29.00
20594;1694.0;7;0.00
20595;956.0;4;125.00
20596;261.0;2;23.00
20597;2338.0;10;26.00
20598;2338.0;10;0.00
20599;689.0;3;58.00
20600;2797.0;11;204.00
20601;2797.0;11;43.00
20602;2640.0;11;30.00
20603;2614.0;11;8.00
20604;129.0;1;10.00
20605;679.0;3;12.00
20606;1399.0;6;44.00
20607;2704.0;11;35.00
20608;867.0;4;63.00
20609;2496.0;10;38.00
20610;626.0;3;20.00
20611;909.0;4;10.00
20612;571.0;3;16.00
20613;1533.0;7;10.00
20614;1721.0;7;39.00
20615;834.0;4;200.00
20616;834.0;4;60.00
20617;1660.0;7;83.00
20618;867.0;4;28.00
20619;1774.0;8;12.00
20620;2354.0;10;46.00
20621;2534.0;11;20.00
20622;2541.0;11;18.00
20623;2603.0;11;7.00
20624;2562.0;11;30.00
20625;605.0;3;8.00
20626;867.0;4;56.00
20627;867.0;4;121.00
20628;571.0;3;102.00
20629;1448.0;6;60.00
20630;1448.0;6;37.00
20631;224.0;1;30.00
20632;1448.0;6;22.00
20633;183.0;1;22.00
20634;2345.0;10;5.00
20635;956.0;4;118.00
20636;2777.0;11;36.00
20637;2556.0;11;38.00
20638;2614.0;11;16.00
20639;253.0;2;1.00
20640;978.0;4;42.00
20641;954.0;4;129.00
20642;253.0;2;35.00
20643;2422.0;10;32.00
20644;183.0;1;18.00
20645;31.0;1;109.00
20646;909.0;4;23.00
20647;548.0;3;41.00
20648;696.0;3;55.00
20649;1721.0;7;12.00
20650;1024.0;5;8.00
20651;867.0;4;70.00
20652;2398.0;10;47.00
20653;2496.0;10;29.00
20654;1660.0;7;19.00
20655;2701.0;11;28.00
20656;2556.0;11;29.00
20657;605.0;3;14.00
20658;1399.0;6;5.00
20659;1399.0;6;27.00
20660;1107.0;5;35.00
20661;2496.0;10;52.00
20662;1721.0;7;31.00
20663;129.0;1;25.00
20664;1009.0;5;39.00
20665;1448.0;6;29.00
20666;1448.0;6;35.00
20667;261.0;2;13.00
20668;2717.0;11;11.00
20669;2586.0;11;15.00
20670;2717.0;11;30.00
20671;550.0;3;79.00
20672;543.0;3;2.00
20673;933.0;4;3.00
20674;2422.0;10;17.00
20675;2520.0;11;19.00
20676;2402.0;10;40.00
20677;1927.0;8;26.00
20678;2640.0;11;12.00
20679;2688.0;11;169.00
20680;2562.0;11;15.00
20681;978.0;4;43.00
20682;543.0;3;81.00
20683;859.0;4;19.00
20684;564.0;3;90.00
20685;2541.0;11;61.00
20686;2603.0;11;16.00
20687;1721.0;7;91.00
20688;1399.0;6;54.00
20689;867.0;4;79.00
20690;1770.0;8;74.00
20691;2607.0;11;3.00
20692;2607.0;11;33.00
20693;1846.0;8;23.00
20694;867.0;4;54.00
20695;987.0;4;17.00
20696;2378.0;10;21.00
20697;1448.0;6;10.00
20698;253.0;2;54.00
20699;2677.0;11;36.00
20700;2677.0;11;21.00
20701;605.0;3;58.00
20702;2717.0;11;31.00
20703;696.0;3;29.00
20704;2520.0;11;8.00
20705;2562.0;11;34.00
20706;859.0;4;76.00
20707;564.0;3;32.00
20708;2335.0;10;0.00
20709;2442.0;10;94.00
20710;605.0;3;20.00
20711;1715.0;7;15.00
20712;1050.0;5;30.00
20713;1978.0;8;15.00
20714;1107.0;5;41.00
20715;1721.0;7;312.00
20716;909.0;4;80.00
20717;680.0;3;44.00
20718;261.0;2;69.00
20719;261.0;2;5.00
20720;909.0;4;180.00
20721;1448.0;6;1.00
20722;1448.0;6;81.00
20723;2717.0;11;64.00
20724;954.0;4;42.00
20725;696.0;3;113.00
20726;2125.0;9;19.00
20727;2182.0;9;25.00
20728;564.0;3;34.00
20729;978.0;4;45.00
20730;954.0;4;122.00
20731;1368.0;6;27.00
20732;1874.0;8;19.00
20733;2415.0;10;50.00
20734;2402.0;10;46.00
20735;1927.0;8;79.00
20736;2623.0;11;61.00
20737;2623.0;11;37.00
20738;2603.0;11;43.00
20739;2603.0;11;13.00
20740;2016.0;9;17.00
20741;2442.0;10;85.00
20742;1399.0;6;20.00
20743;2588.0;11;15.00
20744;2306.0;10;51.00
20745;2306.0;10;31.00
20746;2306.0;10;11.00
20747;605.0;3;25.00
20748;1715.0;7;47.00
20749;696.0;3;137.00
20750;1399.0;6;6.00
20751;679.0;3;39.00
20752;1050.0;5;29.00
20753;867.0;4;33.00
20754;1721.0;7;114.00
20755;2554.0;11;13.00
20756;569.0;3;14.00
20757;234.0;1;32.00
20758;2717.0;11;50.00
20759;539.0;3;31.00
20760;1448.0;6;66.00
20761;2586.0;11;96.00
20762;1542.0;7;8.00
20763;224.0;1;11.00
20764;1978.0;8;3.00
20765;1107.0;5;45.00
20766;2182.0;9;14.00
20767;543.0;3;67.00
20768;564.0;3;8.00
20769;2454.0;10;91.00
20770;2454.0;10;57.00
20771;696.0;3;114.00
20772;2586.0;11;98.00
20773;1024.0;5;52.00
20774;1024.0;5;173.00
20775;954.0;4;26.00
20776;2402.0;10;166.00
20777;2520.0;11;6.00
20778;2402.0;10;41.00
20779;1107.0;5;105.00
20780;2562.0;11;102.00
20781;543.0;3;19.00
20782;543.0;3;42.00
20783;564.0;3;30.00
20784;1107.0;5;166.00
20785;867.0;4;66.00
20786;129.0;1;119.00
20787;1770.0;8;40.00
20788;987.0;4;46.00
20789;763.0;4;503.00
20790;763.0;4;109.00
20791;1519.0;7;10.00
20792;1519.0;7;30.00
20793;834.0;4;71.00
20794;1533.0;7;17.00
20795;1978.0;8;84.00
20796;2586.0;11;210.00
20797;2554.0;11;26.00
20798;31.0;1;67.00
20799;680.0;3;53.00
20800;95.0;1;34.00
20801;1448.0;6;79.00
20802;1448.0;6;38.00
20803;2677.0;11;26.00
20804;1542.0;7;4.00
20805;1242.0;5;11.00
20806;696.0;3;6.00
20807;414.0;2;39.00
20808;1533.0;7;5.00
20809;954.0;4;19.00
20810;954.0;4;9.00
20811;2182.0;9;9.00
20812;1774.0;8;35.00
20813;1739.0;7;5.00
20814;2402.0;10;98.00
20815;1660.0;7;3.00
20816;1660.0;7;18.00
20817;2534.0;11;57.00
20818;2149.0;9;34.00
20819;129.0;1;148.00
20820;2534.0;11;21.00
20821;2415.0;10;0.00
20822;1927.0;8;20.00
20823;2677.0;11;2.00
20824;2016.0;9;10.00
20825;1399.0;6;43.00
20826;2306.0;10;77.00
20827;679.0;3;1.00
20828;867.0;4;19.00
20829;224.0;1;54.00
20830;987.0;4;162.00
20831;987.0;4;47.00
20832;1533.0;7;16.00
20833;2434.0;10;28.00
20834;2554.0;11;16.00
20835;626.0;3;50.00
20836;234.0;1;112.00
20837;571.0;3;26.00
20838;1448.0;6;23.00
20839;548.0;3;195.00
20840;689.0;3;9.00
20841;564.0;3;20.00
20842;954.0;4;78.00
20843;1965.0;8;27.00
20844;1709.0;7;22.00
20845;2520.0;11;26.00
20846;2623.0;11;22.00
20847;543.0;3;43.00
20848;2677.0;11;51.00
20849;2335.0;10;22.00
20850;954.0;4;45.00
20851;1180.0;5;13.00
20852;1399.0;6;15.00
20853;867.0;4;89.00
20854;1533.0;7;34.00
20855;2554.0;11;74.00
20856;571.0;3;6.00
20857;213.0;1;26.00
20858;2345.0;10;22.00
20859;129.0;1;122.00
20860;1978.0;8;30.00
20861;1533.0;7;3.00
20862;2304.0;10;18.00
20863;956.0;4;4.00
20864;954.0;4;27.00
20865;1774.0;8;2.00
20866;605.0;3;105.00
20867;1739.0;7;10.00
20868;2402.0;10;31.00
20869;2350.0;10;0.00
20870;679.0;3;124.00
20871;2520.0;11;15.00
20872;1927.0;8;40.00
20873;2623.0;11;11.00
20874;2701.0;11;7.00
20875;2603.0;11;66.00
20876;2556.0;11;113.00
20877;956.0;4;61.00
20878;2016.0;9;25.00
20879;2442.0;10;97.00
20880;2586.0;11;50.00
20881;2607.0;11;177.00
20882;867.0;4;24.00
20883;129.0;1;28.00
20884;1715.0;7;14.00
20885;1715.0;7;58.00
20886;696.0;3;3.00
20887;1519.0;7;2.00
